Pic_id,Text,Unnamed: 2,Target,Source,SentimentCategory
3531.jpg,"AHSAN STUDIOZ  
PRESENTS  
vivo IPL  
Menu Now Released  
",0,,,1
3532.jpg,"One Delta Super DC-8**  
*(world’s largest jetliner)*  
**or**  
**100 cars on the highway",0,,,1
3533.jpg,"Safe and private**  
*Block malware, tracking and more",0,,,0
3534.jpg,"Efficient browsing**  
Save data, bandwidth and battery life",0,,,1
3535.jpg,zten cricket,0,,,1
3536.jpg,even highmileage joints can feel like new again.,1,Odometer,knee,0
3537.jpg,works in nover 200 countries like canada.,1,hands,deer,1
3538.jpg,"*Far East awaits you**  
**Be part of hundreds of cultures, stories and memories with the airline that flies to all corners of Far East**
",0,,,0
3539.jpg,Cause like a Norwegian. Ships registry: Bahamas and USA.,0,,,1
3540.jpg,destination discover the jewels on indias coast.,0,,,1
3541.jpg,**SCENIC**,1,ship,whale,1
3542.jpg,the most magical entertainment on earth is also found on water,1,Stars,Beauty and the Beast,1
3543.jpg,Reagan Targling Enter and Verset New York. Philadelphia,0,,,0
3544.jpg,WE BELIEVE THE ROAD LESS TRAVELED ISN'T A ROAD AT ALL.,0,,,1
3545.jpg,"Congratulations  
100th  
ISSUE

SANTA MONICA AIRLINES  
408/475.9434
```


",0,,,1
3546.jpg,"CAMEL CRUSH EXPERIENCE""**  
**""CLICK IT FRESH",0,,,1
3547.jpg,"*NO GOOD DEED**  
**NOW PLAYING**  
**GET TICKETS**  
**Advertisement**  
**Skip to Pandora**",0,,,0
3548.jpg,"FIRST: MONSTER MOVIES NOW:**  
**CRUSH, CRUMBLE & CHOMP!**  
**THE GREAT MOVIE MONSTER COMPUTER GAME!**
",0,,,1
3549.jpg,"""A RUSH FELT BY ONLY A HANDFUL OF NASCAR DRIVERS AND THE OCCASIONAL PARKING VALET.""""Imagine driving the wrong way in rush hour traffic, before catching enough air to make a seagull blush. Is it L.A. freeways? No. It's the Sony PlayStation 2's new racing game 'Gran Turismo 3: A-Spec.'""",1,head,texture,1
3550.jpg,5 LITTLE USED FACEBOOK TARGETING OPTIONS THAT WILL CRUSH CONVERSIONS”,0,,,1
3551.jpg,believe to death. if youre a bullt. or are briang bullied. you can get help and support at sybermentors,1,words,pills,0
3552.jpg,"YBER BULLYING
‘Demystifying and Deescalating Cyber Bullying’
Barbara Trolley, Ph.D. CRC
Connie Hanel, M.S.E.d & Linda Shields, M.S.Ed.",0,,,0
3553.jpg,"VICTOR

BICYCLES  
OVERMAN  
WHEEL CO.

VICTORIA

BOSTON, NEW YORK,  
DETROIT, DENVER,  
SAN FRANCISCO,  
LOS ANGELES,  
PORTLAND, ORE

BRADLEY
",0,,,1
3554.jpg,raleigt the allsteel bicycle.,0,,,1
3555.jpg,"""BICICLETTE 'LEGNANO'""",0,,,0
3556.jpg,"SIDI cycling shoes  
Timothy Brown  
Capital Crit Champion",1,body,body,1
3557.jpg,"SELLE ITALIA PRODUCTION PRESENTS ALESSANDRO BALLAN IN
TOO HARD TO DIE  
A HISTORY OF A CHAMPION   Thoork Team Edition 140 g

Flite Team Edition 150 g

Flite Kit Carbonio 165 g

SLR Gel Flow Team Edition 225 g

Max Flite Gel Flow Team Edition 280 gThoork Team Edition 140 g

",0,,,-1
3558.jpg,we dine in war then in whataburger.,0,,,0
3559.jpg,"HERBALIFE 24**  
**NUTRITION FOR THE 24-HOUR ATHLETE**  
*The first comprehensive performance nutrition line empowering athletes 24-hours a day.
",0,,,0
3560.jpg,"Cheaper travel from 09:30 to 15:59 and after 19:00 Monday to Friday, anytime at weekends and public holidays. Visit tfl.gov.uk/waystopay",0,,,1
3561.jpg,wrap up with the original winter warmer.its oures.,1,dog,tire,1
3562.jpg,created for youthat sunny morning flavor.,1,wheel,letter,1
3563.jpg,more barkkless bite.live to tell the tale.,1,heart,sun,1
3564.jpg,"""new mini BLIZZARD"" and ""25th Birthday.""",1,crown,spoons,1
3565.jpg,the dairy queens,1,face,women,1
3566.jpg,MEET THE BEAST BEHIND YOUR BLIZZARD,1,doll,monkey,1
3567.jpg,manthis is whiskey,1,photo,sail,1
3568.jpg,the dark side is strong with this one.,1,goblet,bent,1
3569.jpg,"JOSH MONAGHAN

ART DIRECTION: JOSH MONAGHAN

CLIENT: TACORI

",0,,,0
3570.jpg,"Tastes like burning.*  
host: andkon.com  
Diego**

**Dasani isn't just water anymore. The failure to market Overpriced Bottles of water gave birth to the newest Coke Product!  
Tri ChloroAcetic Acid may have a mildly burning taste and sensation to it, but with more essential minerals and additives than Dasani itself, this you cannot live without.**",0,,,1
3571.jpg,"DASANI plus.**  
*Vitamin Enhanced Flavored Water Beverage*  
**defend + protect**  
*with vitamin E & zinc*  
**Zero calories per serving**  
*Orange tangerine flavor*",0,,,0
3572.jpg,"Double your DASANI® points on Earth Day**  
Enter codes from 20oz DASANI® natural flavored water beverages on Earth Day (April 22) and we’ll double the points.  
[BOOST YOUR BALANCE NOW]  
Plus, enjoy the great NEW taste of natural fruit flavor. Better by Design.  
",1,water,fruit,1
3573.jpg,American Airlines Flagship,0,,,0
3574.jpg,we grow natural brands.,0,,,1
3575.jpg,"WORK HARD.
PLAY HARD.
XPS 12 Convertible Ultrabook
[DELL Logo]
",1,face,face,1
3576.jpg,from store to door friendship heights delivers,1,flag,eyes,0
3577.jpg,"SFO friendly
UNITED
fly the friendly skies
",0,,,0
3578.jpg,"Not everyone who flies
has to eat crap.
WE ARE UNITED
",0,,,1
3579.jpg,"> **airtel**  
> **broadband**  
> **Rediscover the power of being at home**",1,castle,house,1
3580.jpg,"6 NEW COOKIE DESIGNS.
FIND YOUR FAVOURITE OREO

www.letwonderout.com
",0,,,0
3581.jpg,"“Life is Rock”
- “YOU ARE INVITED TO”
- “The Real Star Hunt”
- “MAY 9 TO 12, 2010 10am to 5pm”
- “BMB AVENUE”
- “QUEENS MANSION”
- “NEAR CATHEDRAL SCHOOL”
- “FORT, MUMBAI - 1”
- “liferock@gmail.com | www.rocking.in.uk”
",0,,,1
3582.jpg,nullnn,1,windows,american,1
3583.jpg,jeruzalem ormoz.n,1,window,bag,1
3584.jpg,nulln,1,pool,tire,1
3585.jpg,"*DIESEL**  
> **FOR SUCCESSFUL LIVING**",0,,,1
3586.jpg,best aovertising print aos of 2015.,1,men,giant,0
3587.jpg,BECAUSE THEY’RE STUPID.,0,,,1
3588.jpg,after every mealfor life.,1,bottle,furniture,1
3589.jpg,"DIESEL  
JEANS AND MENTAL POWER
SUCCESSFUL LIVING
SNADEES  
DIESEL EYEWEAR
",0,,,1
3590.jpg,"I’M LARKEE  
DON’T WORRY I FORGOT YOUR NAME TOO
",0,,,0
3591.jpg,auntie annes pretzel perfect.,1,man,giant,1
3592.jpg,"
- **Fuel For Life**
- **DENIM COLLECTION**


- **DIESEL FUEL FOR LIFE**  

- **USE WITH CAUTION**
- **DIESEL**  
  *THE NEW SEXY FRAGRANCE*
- *FOR HIM & FOR HER*",1,bottle,life,1
3593.jpg,"live fast""*",0,,,1
3594.jpg,All Diesel jeans have been tested on animals.,0,,,1
3595.jpg,YOU’LL CREATE MORE.,0,,,1
3596.jpg,bubble gum world magazine.,0,,,1
3597.jpg,"""LADY Dior""**  
**""Marion Cotillard""**  
**""LADY DIOR""** 
",0,,,1
3598.jpg,Women who've got balls.”,0,,,0
3599.jpg,"MIX THEM AS YOU WANT TO”**  
**“BLOCKBUSTER MOVIES ARE JUST THE BEGINNING”*",1,scene,film,1
3600.jpg,"dishtv – Asia’s Largest DTH Platform
Experience LIFETIME FREE TV – because only on dishtv, you get 70 channels free, whether you recharge or not. This is dishtisation.
Enjoy features like India’s only SD recorder @ ₹1690, access to 400+ channels & services, best value packs starting from ₹200, HD unlimited recording, 16:9 aspect ratio, 5X picture clarity, and 5.1 surround sound.
Ordering is easy with Call Me and Home Pick services.

ORDER NOW!

Standard Definition @ ₹1490*: Includes 1 Month Super Platinum Pack + Zee Khana Khazana + Movie on Demand

Standard Definition Recorder @ ₹1690*: Includes 1 Month Super Platinum Pack + Zee Khana Khazana + Movie on Demand

For more details, call 1860-180-3400",1,Ball,bubble,0
3601.jpg,"*THE DOLPHIN TO RELISH**  
> An incredibly beautiful relish dish to enjoy and enjoy and enjoy.  
> In heavy silverplate, 11 inches across. $21.50. At finer silverware stores",0,,,1
3602.jpg,helped anyone.,1,Pig,pig,0
3603.jpg,"CHARGE THE BATTERY**  
**CHANGE THE WORLD**

*The Chevy Volt*, with its bold styling and revolutionary E-Flex propulsion system, was an immediate star when it was unveiled at the 2007 North American International Auto Show. Capitalizing on many technologies and innovations developed in the earlier ev1 electric car, it represented the most radical departure from the internal combustion engine in more than a century. Uses a common 110-volt outlet.",0,,,1
3604.jpg,boost,0,,,0
3605.jpg,"In the teen population, between 2.5% and 4% of teens between the ages of 11 and 20 have either anorexia nervosa or bulimia nervosa",0,,,0
3606.jpg,"""DRUMSTICK POP NOW TOURING""",0,,,0
3607.jpg,Nestlé Drumstick,1,ice cream,flower,1
3608.jpg,KEEP SHOUTING,0,,,0
3609.jpg,DRUMSTICK ROCK NOW TOURING,0,,,0
3610.jpg,"THE THREE MUSKETEERS”**  
**Color by TECHNICOLOR**  
**FIRST TIME — THE COMPLETE ROMANCE, THE FULL NOVEL!**  
**Starring**  
LANA TURNER · GENE KELLY  
JUNE ALLYSON · VAN HEFLIN  
ANGELA LANSBURY  
FRANK MORGAN · VINCENT PRICE  
KEENAN WYNN · JOHN SUTTON · GIG YOUNG  ",0,,,0
3611.jpg,"""I can live without sunlight""",0,,,0
3612.jpg,"A SMOOTHER WAY TO SHOOT**

**SYNTECH SYNTHETIC JACKET TECHNOLOGY**

The exclusive polymer coating in all-new American Eagle® Syntech™ prevents harsh metal-on-metal contact between the bullet and barrel, eliminating copper and lead fouling. Combined with clean-burning powders and the Catalyst lead-free primer, Syntech loads keep your gun cleaner, longer, so you can shoot more—and shoot better. Available in 9mm, 40 S&W, and .45 Auto.

**AMERICAN EAGLE®**

**FEDERAL AMMUNITION**",0,,,0
3613.jpg,"THE THREE MUSKETEERS Bold and epic, suggesting a high-action, adventure-filled adaptation of the classic novel.",0,,,0
3614.jpg,take home a hot meal,0,,,1
3615.jpg,simplewholesome ingredients.sustainable sourcing and practices.n,1,hand,turtle,1
3616.jpg,Here's the rest of your fur coat.,1,fox,fur,-1
3617.jpg,"*Love that Never Stops Giving**  
**Adopt Don’t Shop**  
[www.LCAnimal.org](http://www.LCAnimal.org)  
**LCA - Last Chance for Animals**  
Holly Madison  ",0,,,1
3618.jpg,step up to adidas.,1,moustache,comb,0
3619.jpg,burts buzz.,1,face,pipe,0
3620.jpg,"FOIE GRAS FOOD FOR SADISTS”**  
**GAIA**  ",1,duck,people,1
3621.jpg," 
“Best coverage worldwide.”


“More phones that work in more than 215 countries, like Norway.”  
“att.com/global”",1,hands,boat,0
3622.jpg,sweet. peanut. butter.,1,frog,bottle,1
3623.jpg,"Over 8,500 fabulous prizes ... Thunderbirds, mink shrugs, color television ... including these 7 Grand Prize Luxury Tours!",0,,,0
3624.jpg,get explosive.,0,,,0
3625.jpg,"ANNTAYLOR.COM | 1.800.DIAL.ANN
ANN TAYLOR",0,,,1
3626.jpg,"Why rough it? Make a great Collins the easy way—with Seven-Up!**

Even deep in the wilds of the north country you can enjoy the comforts of a fine Collins. All you need is 7-Up and gin—no sugar, no spoon, no lemons, no squeezing!

Seven-Up gives you a better Collins in 30 seconds than you’ll get with old-fashioned, long-winded method ever could.

The one-lemon tang is what makes it perfect for gentling gin.

Another reason: With just gin and 7-Up to mix, there’s less room for mis-measuring. Your drinks are bound to turn out right—every time.

Mix a 7-Up Collins tonight—wherever you’re making camp!

**Nothing does it like Seven-Up!",0,,,0
3627.jpg,"*Want to get in the swing?**

Start with this quick, fresh lift!

What helps you get in the mood to have a happy time? What brings you extra energy to help you do the athletic swingy-do? Here’s fresh-tasting new energy in 7 to 10 ounces. Here’s a quick fresh lift in every sparkling new bottle. Here’s the fresh-clean feeling you need to have what it takes! Why wait till you’re lowish? It’s always 7-Up time!
",0,,,1
3628.jpg,gymnasts backflip along beams 2.8 gadbury garamel chunks wide.,0,,,1
3629.jpg,7UP NATURAL LEMON FLAVOR,1,7up,water,1
3630.jpg,move over naomitheres a new diva in town.,1,woman,black,1
3631.jpg,"**""Apple Authorized Service""** ",1,desk,rainbow,1
3632.jpg,dairy milk wrap. a love.,1,knife,knife,1
3633.jpg,THE NEW SHAPE OF PURE,0,,,1
3634.jpg,creamy because of the milk.,1,tongue,fire,1
3635.jpg,"*Aquafina**  
**pure water - perfect taste",0,,,1
3636.jpg,stella mccartney.,0,,,1
3637.jpg,canada dry pale ginger ale,1,popping,laptop,1
3638.jpg,"PPTQ REPORT, 1ST ULVENWALD RECRUITER RAMP BY RYAN GNIESKI",1,monster,Battle Scene,0
3639.jpg,money isnt everything.,1,grill,monster,0
3640.jpg,"""Your Daily Vegan – Living & Lifestyle"" YOUR DAILY VEGAN – living & lifestyle",0,,,0
3641.jpg,goes down easy...,1,lemon,tube,0
3642.jpg,got milk,1,cookie,cat,1
3643.jpg,Company Branding “A Division of United Sporting Companies” “WE CAN HELP YOU HIT YOUR TARGET”,0,,,0
3644.jpg,"ARSENAL**”
“**ARROW**”",0,,,0
3645.jpg,"""Play ON OUR Team""**  
**""JOIN THE OFFICIAL YOUTH FLAG FOOTBALL PROGRAM OF THE NFL AT NFLFLAG.COM""",0,,,1
3646.jpg,"**""block party
Midway Park Marine Mart
Free Family Fun
JULY 15
11am - 2pm
VIEW EVENT
MCX
CORE BRANDS
CORPS VALUE""**",0,,,0
3647.jpg,Discover Robin Hood,0,,,0
3648.jpg,"
  REPUBLIC OF GAMERS
  PROUD GAMING LAPTOP AND MONITOR PROVIDER
  ```


  ```
  THE MANILA MAJOR
  PRESENTED BY PGL
  ```
  ROG UNLEASHED
  ```
  ```
  WIN
  CERBERUS HEADSET AND MOUSE
  ```


  ```
  THE CHOICE OF CHAMPIONS",0,,,1
3649.jpg,"“Move over Naomi, there's a new diva in town.”**  
**“I'm the world's most pampered bar now in three NEW flavours",0,,,1
3650.jpg,strawberry.nn,1,eruption,equations,1
3651.jpg,whats the lungcapacityof yourfeet,1,sign,head,1
3652.jpg,dress alkike for maximum security.,0,,,1
3653.jpg,battle of the cheetos.select site.,0,,,0
3654.jpg,"**Elizabeth Arden**  
**RED DOOR 25**  
*NEW*  
*Limited-edition fragrance.*  
*Celebrating 25 years.*

 
**Elizabeth Arden**  
**RED DOOR 25**

 
**Elizabeth Arden**  
**NEW YORK**",1,perfume,door,1
3655.jpg,"**""DeFOUW AUTOMOTIVE  
LAFAYETTE, IN  
765-449-2800  
www.DeFOUW.com""**  ",0,,,0
3656.jpg,"**YOU BUY.  
THE SEA PAYS**

*8 MILLION TONS OF  
PLASTIC PACKAGING  
WASTE ENDS UP  
IN THE OCEAN  
EVERY YEAR.*

**SURFRIDER FOUNDATION EUROPE**  
**LET'S CHANGE THE WAY  
WE CONSUME**",1,tortoise,goods,1
3657.jpg,2014 chevrolet silverado douuble cab4 4 lease as low as.double your downpayment.model year end closeout.double down paymentavailable on select,1,cream,earth,0
3658.jpg,"YOU BUY, THE SEA PAYS
8 million tons of plastic packaging waste end up in the ocean every year.Let’s change the way we consume",1,hand,goods,1
3659.jpg,"**IT SHOULDN’T BE THIS DANGEROUS**  
**STOP FOR FLASHING RED LIGHTS**



**SCHOOL BUS**  
**DO NOT PASS WHEN RED LIGHTS FLASHING**



**Government of Alberta**
",1,bridge,road,1
3660.jpg,"Who do you count on for a clean environment?**  
> **TOGETHER WE MAKE TOMORROW MORE BEAUTIFUL**  
> **EM*",1,spaceship,savior,0
3661.jpg,THIS BUS IS THREE TIMES MORE LIKELY TO CHOKE YOU THAN RUN YOU OVER,0,,,0
3662.jpg,reachout.,1,battery,body,1
3663.jpg,*When you leave the light on you're not the only one who pays,1,lamp,Deforestation,0
3664.jpg,chickfila dress like a cow dayjuly 12th opening7pm free entree when you dress like a cow.,0,,,1
3665.jpg,"**Protect Your Environment**  
**sustain**",1,pland,dick,1
3666.jpg,"""Rewind.
Before it’s too late.

Rewinding would be to rewind carbon dioxide emissions that are causing irreversible damage to the atmosphere and also releases CO2, which has no role in slowing the stabilization in a brief lasting breath. The current view, including the energy and growth of large greenhouse gases (GHG) emissions during the new age, requires a change. Don’t push to this further inaction. It is time to rethink and build a better future for the next generation. Let’s Rewind.""",1,match,plant,0
3667.jpg,WE MADE PASSION OUR RAW MATERIAL,1,heart,metal,1
3668.jpg,"Blessed are those who will drown. The rest of us will die of thirst.”
— Climate change refugee, 2050Blessed are those who will drown. The rest of us will die of thirst.”
— Climate change refugee, 2050 “SWITCH OFF. WHEN NOT IN USE, HELP SAVE MORE THAN JUST ELECTRICITY.”This poster depicts the consequences of wasting electricity. For more impact, a section of the poster was perforated to encourage its placement at a real socket.",1,cloud,smoke,1
3669.jpg,popcorn prefers club house.,1,footprint,leaves,1
3670.jpg,"“Si buscas resultados distintos, no hagas siempre lo mismo”  
> — **Albert Einstein**",0,,,0
3671.jpg,"CHRIS SEES: A SHARD OF GLASS IN THE ROAD, EVERY CREVICE IN THE PAVEMENT, AND THE IRONY IN A CHAIN DESIGNED TO LIBERATE.",0,,,1
3672.jpg,Leif Ericsson,0,,,0
3673.jpg,our ad agency insisted we show a burrito in this ad.,0,,,1
3674.jpg,citibank bought a city.n,1,lipstick,water,0
3675.jpg,"""Are you her type?"" ""Heure Bleue""""Guerlain""",0,,,1
3676.jpg,evian,1,water,snow mountain,1
3677.jpg,welcome to denvers newest and only tiri bar.,1,evin,water,1
3678.jpg,evian – Source of Youth.,1,women,baby,1
3679.jpg,evian,0,,,1
3680.jpg,the cokambian porttrait how er live worxlearnplay.,1,blanket,bathing,1
3681.jpg,Live Young,1,people,baby,1
3682.jpg,evian Live young with purity evian Facial Spray.,1,evian,water,1
3683.jpg,"Roman girls love Fanta, too...Clip this money-saving coupon now!
SAVE 20¢",0,,,1
3684.jpg,new.clinique smart customrepair serum so smart it can change your skins future.clinique allergy tested.100fragrance free.,0,,,1
3685.jpg,if you have dry skin meet a lifechanger. a new future for skinplumpedstrong and supple.always feel your skin needs more moisturemoisture,0,,,1
3686.jpg,face forward find your voice.n,1,card,card,1
3687.jpg,were the old masterrs of financial security.get met.it pays.metlife.,1,ampresand,bread,1
3688.jpg,"Pets are Aussie too**

**They’re loyal**  
Mateship and loyalty. It’s what makes Aussies, Aussies. Which means your pets are more Australian than sunburn and sickies. They’ll stand (or sit) by you whatever happens. Unless of course you throw a ball.

**They’re great athletes**  
We’re a nation of sporting overachievers, and our pets are no exception. When it comes to the 50-Metre Fetch, the Fence Jump, the Squeaky Bone Tug and the Curtain Climb, our pets do us proud.

**They love the water**  
In a land that’s girt-by-sea, it’s no wonder we’re fond of the wet stuff. Our pets are no exception. They roll in it, bathe in it and drink puddles off it. And some of the nation’s favourite pets actually live in it! How Aussie is that?

**They love a natter**  
Do cats meow about the price of milk? Do dogs bark about the weather? And do canaries tweet about Warney and Liz? Who knows. What we do know is that like most Australians, they love a natter.

**They work hard**  
They guard our homes, keep our laps warm, listen to our problems and take us for walks. They’ll even clean up for us (if we drop a bit of food). What’s more, they never, ever take a day off.

**They play hard**  
Like all patriotic Aussies, pets take playtime seriously. They’re champion tail chasers, talented ball catchers, and top-notch tusslers. We should all be a little more like our pets, and play a bit harder.

---

**Help them celebrate with 20% OFF STOREWIDE**  
That’s 20% off our entire range* all Australia Day long weekend!  
",0,,,1
