Pic_id,Text,MetaphorOccurrence,Target,Source,SentimentCategory
3714.jpg,"泡泡天使
微纳米气泡生成器
温和皮肤
清洁毛孔
微气泡技术进化水
泡泡天使
マイクロファインバブル発生機
シャワーヘッド用
マイクロファインバブル発生量 業界トップクラス!!",1,毛孔清洁器,水,0
3715.jpg,"Kangaroo mommy
— 物理防晒 呵护孕期 —
防晒爆款 68元到手2瓶
卓薇多效倍护防晒霜 PA+++
立即抢购 >
Kangaroo mommy
Multi-protection Sunscreen
SPF 30 PA+++
唯品会
品牌特卖
都是好牌子 天天有3折",1,防晒霜,海,0
3716.jpg,三生花 SANSEN 花酿护肤 天然如初 爆款直降 超值抢购 唯品会 品牌特卖 就是超值,1,护肤品,樱花,1
3717.jpg,京东秒杀,1,牙膏,气泡,0
3718.jpg,"京东
大牌神券日
Pampers. 帮宝适
你要的帮宝适
做活动了
京东超市神券日
滴滴金盏花精华
0添加*苯敏肤芯
Pampers. 帮宝适一级帮
拉拉裤.
有助呵护 肌肤健康
XL 64枚
12-17kg",1,纸尿裤,花,1
3719.jpg,京东 大牌神家日 团圆好茶 礼遇中秋 卢正浩 特级龙井茶 抢!99减88神券 色香味形 清鲜甘醇 龙井茶 卢正浩 始于一九五二 LUZHENGHAO 卢正浩名井茶,1,龙井茶,茶壶,0
3720.jpg,"CHANDO 自然堂
x 11.11 唯品会 特卖狂欢节
一次抱走9件
淡纹紧致 焕亮少女肌
活动时间: 11/4 10:00—11/10 20:00
3片
STEP 2 精华液
STEP 1 面膜
CHANDO 自然堂 
基酸 
永肌水
CHANDO 自然堂 TIME FROZ AGING RESISTANCE ACTIVATING EMUL 凝时鲜颜赋活乳
CHANDO 自然堂 TIME FROZ AGING RESISTANCE GLACIER WATER 凝时鲜颜冰肌水
CHANDO VIVIDEXTRA AGING RESISTANCE WHITE SPOT CORRECTIVE ESSENCE 自然堂 凝时鲜颜淡斑精华液
CHANDO VIVIDEXTRA AGING RESISTANCE EYE CREAM 自然堂 凝时鲜颜眼霜
CHANDO VIVIDEXTRA AGING RESISTANCE RENEWING CREAM 自然堂 凝时鲜颜修护霜
CHANDO VIVIDEXTRA AGING RESISTANCE RENEWING CLEANSER 自然堂 凝时鲜颜洁面乳",1,护肤品,冰山,0
3721.jpg,唯品会 就是超值 品牌特卖 TOP 人气好物 • 正在疯抢 专柜直采 玫瑰润养 一抹即化 兰蔻菁纯臻颜眼霜 20ml 淡纹大师 专柜直采 玫瑰润养 一抹即化 兰蔻菁纯臻颜眼霜 20ml 淡纹大师 ¥1080 LANCÔME PARIS 即将售馨 ¥799 马上抢,1,护肤品,玫瑰花,1
3722.jpg,"周五购疯狂
京东超市
部分2件5折
周五疯狂“购” 宅家也精致
优惠装
清爽去油型
有效去屑,持久特清新
超市
点击京东首页，逛京东超市 享更多优惠 >",1,洗发水,柠檬,0
3723.jpg,"京东秒杀
OSM
欧诗漫
淡斑焕亮面膜套组
到手仅99元
国家专利
1涂
美淡白斑
珍珠淡斑原液(新升级)
2敷
珍珠鲜萃
珍珠净透润肌丝薄面膜
渗透肌底 丰盈补水
OSM欧诗漫
特别添加珍珠与墨角藻精华*
京东
秒杀",1,护肤品,珍珠,0
3724.jpg,京东 年货节 一京东母婴年货节一 好奇 大牌直降 HUGGIES 好奇 皇家铂金装 成长裤 御级丝柔 ROYAL SOFT,1,纸尿裤,丝绸,1
3725.jpg,"苏菲 SOFY
unicharm 尤妮佳
第二件0元
苏菲乳木果限定上市
限定款
超熟睡安心裤 超薄款
添加 乳木果油 成分
L 适用腰围：80-110cm 适用臀围：90-125cm 2片
限定款
裸感S
25cm 瞬吸 舒适亲肤
添加 乳木果油 成分
12片 详情请见产品包装
限定款
超熟睡420
添加 乳木果油 成分
4片 42cm 详情请见产品包装
*详情以苏菲京东自营旗舰店为准",1,卫生巾,沙漏,1
3726.jpg,"京东
超级品类日
聚品类 约好物
每满199减100
2.28京东美妆超级品类日
提前加购 2.28全面开抢",1,护肤品,叶子,0
3727.jpg,"馨安适放心纸尿裤
C型瞬吸·干爽导流系统
C-TYPE INSTANTANEOUS ABSORPTION
AND DRY DIVERSION SYSTEM
24h+ Dry
30片
馨安适
C型瞬吸
干爽导流系统
L
9-14KG
纸尿裤
干/爽/导/流/系/统
立即购买
全国包邮 货到付款",1,纸尿裤,云,0
3728.jpg,"京东超市
—至省至真—
买年货 逛京东超市
伊利
爆款直降
京东超市 至省至真 逛
舒化
金典
优酸乳
纯牛奶
安慕希
畅轻
植物奶",0,,,1
3729.jpg,"雅诗兰黛小棕瓶眼霜15ml
满319减80
到手价¥239",1,护肤品,光,0
3730.jpg,"金笛®
经常漱漱喉 清凉又护喉
妈妈的温和配方 | 呵护咽喉健康
持久清新 | 帮助减少细菌滋生
金笛 漱喉水
SAFETY MOUTHWASH
适用人群：
用嗓过度
咽喉疲劳人士
直播主
教师
培训师",1,漱喉水,叶子,1
3731.jpg,"唯品会
12.8
特卖大会
12月1日-12月14日
Vaseline.
一抹闪耀 钻石霜
低至2.3折!别错过
立即抢购
Vaseline.
凡士林® 维他亮肤
NIACINAMIDE RADIANCE
烟酰胺流光
润肤乳
即刻焕亮, 持续光彩*
净含量: 180g",1,护肤品,水,1
3732.jpg,12.12京东年终好物节12.1-12周五购疯狂京东超市Walch好物钜惠购2件5折(仅限部分商品)威露士守护全家人的健康有效杀菌99.9%*Kills99.9%InstantofgermsSANITIZES无添加LaMAMMA天然植萃ConcentratedDetergentKills99%OFGERMS0X1ANTIBACTERIAL3L京东超市至省至真超市,1,护肤品,水,0
3733.jpg,京东秒杀 Cetaphil 丝塔芙 活动时间: 9月2日6:00-3日6:00 98:2肌肤新秩序 去油不紧绷 丝塔芙净颜控油泡沫洁面乳236ml ¥129 秒杀价 ¥79 点击进入 > 去油小紫弹 京东 秒杀,1,化妆品,水,0
3734.jpg,"品牌闪购
精/选/好/物
爆款 原液
买1赠5
HFP品牌会员日",0,,,0
3735.jpg,清凉花茶 健康一夏 艺福堂 大牌直降 甜柠檬片 净含量: 100克 葡博士 胎菊,0,,,1
3736.jpg,"京东超级品牌日 Aptamil 爱他美 3 爱他美 京东超级品牌日 白金全明星 专属自护力 超级神券 至高立减317元 ¥400 *活动时间: 3月17日, 12个月以下产品不参加活动",1,奶粉,光,1
3737.jpg,饼干零食 樱你而来 满199减100 立享优惠 *部分商品 春日限定 奥利奥 POCKY 百奇,1,零食,樱花,0
3738.jpg,"京东
小家电超级5
28天改善全脸肤质
改写肌龄 定格年轻
YAMAN
雅萌",1,泡泡,保护,1
3739.jpg,京东母婴用品超级宠粉日领券129打8折新生宝宝适用pigeon贝亲婴儿洗发沐浴泡桃叶精华泡沫细腻温和保湿弱酸性植物性清洗500ml仅限部分商品,1,沐浴露,桃子,0
3740.jpg,薇姿 11.11 唯品会 特卖狂欢节 89精华75ml 低至285元 全场低至3折,0,,,0
3741.jpg,"部分 领券 满129享8折
10.15金纺京东超级宠粉日
京东 超级宠粉日
OMO 奥妙
衣物除菌液
有效除菌率 99%
杀灭 10大衣物 常见细菌*
净含量: 1.8kg",1,消毒液,花,0
3742.jpg,"京东超级品牌日 蒙牛
抢199减198神券
12.22蒙牛京东超级品牌日
蒙牛 纯甄 纯生奶 净含量:250ml
特仑苏 有机纯牛奶 净含量:250ml
特仑苏 纯牛奶 净含量:250ml
纯甄 经典原味 轻轻慢发酵
京东 蒙牛",1,牛奶,红包,0
3743.jpg,"BYPHASSE | 蓓昂丝
蓓昂斯明星卸妆水
一件8折 / 三件7折
温和养肤 / 水感透气 / 轻松卸妆
买三支单支低至 ¥37.8
点击抢购>>",1,护肤品,水,1
3744.jpg,苏宁易购 818 30th 王牌 VS 王牌 抢券满199减100 蓝月亮 维达,1,洗衣液、纸巾,比赛,0
3745.jpg,"京东秒杀
单瓶仅需99
德国百年铁元 气色红润不疲劳
经典红版铁元500ml *本品不得代替药物
京东
秒杀",1,保健品,水果,1
3746.jpg,京东 M.11 京东全球热爱季 精选尿裤抢5折 满599合减230 *仅限部分商品 HUGGIES 好奇 金装 成长裤 超薄云柔 THIN & SOFT,0,,,1
3747.jpg,京东秒杀 福东海 FU DONG HAI 优选长白山产味浓西洋参 活动时间：7月11日22点-7月12日22点 (本品不能替代药品) 秒杀价 ¥ 98 立即抢购 福东海 AMERICAN GINSENG 西洋参 优选原料 精心制作 净含量: 250克 京东 秒杀,1,西洋参,花,1
3748.jpg,idore 一米 海清推荐 超薄能吸尿裤 领5元无门槛优惠券 单片低至0.97元 品牌钜惠 | 立即抢购 > 唯品会 品牌特卖 就是超值 10000000+妈妈的信赖之选 橄榄 润肤 婴儿纸尿裤 L码纸尿裤 型号: SD7414 L (大码) 56片 适用于9-14公斤,0,,,1
3749.jpg,"多燕瘦 dyeSOO
健康纤体
边美边So
单条低至4.2元
立即抢购>
8盒
SOSO STICK
SOSO醇
蓝莓石榴胶原酵素果冻
配方升级+
唯品会
品牌特卖
就是超值",1,果冻,花,0
3750.jpg,"京东美妆 | Sulwhasoo
部分爆款低至7.1折
美妆秒杀狂欢
立即抢购 >
*促销限部分商品参与",1,护肤品,树叶,0
3751.jpg,奶爸盛典 京东母婴 好奇 大·牌·特·惠 皇家白金装 御级丝柔 ROYAL SOFT HUGGIES 好奇,1,纸尿裤,丝绸,1
3752.jpg,"京东秒杀
*本品不能替代药物
百瑞源®
果小贝®
枸杞原浆
净含量:30mL
更好枸杞·更好原浆
京东
秒杀",0,,,0
3753.jpg,京东 品牌闪购 L'ORÉAL MEN EXPERT 欧莱雅男士 部分每满199减100 欧莱雅男士 超级大牌闪购日,0,,,0
3754.jpg,"idore 一木
强劲吸收 安睡整晚
超薄纸尿裤 低至 1.2 元/片
海清推荐 | 立即抢购>
唯品会 | 品牌特卖 就是超值!
海清
一朵合伙人 & 品牌代言人
XL 96片
XL(加大码)
橄榄 润肤
婴儿纸尿裤",1,纸尿裤,天空,1
3755.jpg,"京东美妆 KANS 韩束
真金赋能 紧致抚纹
爆款买1送1
黄金肌肽蜂窝活效抚纹面膜

(产品盒上文字)
技术サポート
日本和研センター株式会社と共同で開発
NUTRITION 24 Key to skin
ゴールド＋チャコール
美容液二重膜浸透システム
GOLD HONEYCOMB ACTIVE MASK
Genuine Gold
Intensive Firming
Anti-wrinkle
黄金肌肽蜂窝活效抚纹面膜",1,面膜,金色,0
3756.jpg,闪亮大眼晴香软草莓味,1,鱼油,海底,1
3757.jpg,苏宁易购 30th 专注好服务 松下电吹风 纳米水离子护发 立减900 到手价1299,1,吹风机,光,1
3758.jpg,"百雀羚 Men
男士护肤系列
低至第2件半价
中秋钜惠 与礼同型
男士水能保湿 净爽醒肤水
男士水能保湿 劲爽高能精华乳
男士水能保湿 激爽抗黑头洁面膏",1,护肤品,水,1
3759.jpg,苏宁易购 30th 专注好服务 1212 年终狂欢节 TF口红黑管显口红唇膏3g 满319减120 魅惑 | 大胆 | 浓郁持久 活动价: ¥199 好事正当时 DREAMS COMING TRUE SFG,1,口红,花瓣,1
3760.jpg,"Sulwhasoo
人参精粹能量
11.11预约赠3211元29件礼
雪花秀
Sulwhasoo
CONCENTRATED GINSENG RENEWING CREAM EX
자음생크림",1,护肤品,人参,0
3761.jpg,"周五 购疯狂 • 京东超市
部分爆款
低至 9.9元
家务无忧 好物“购”嗨
Dettol 滴露 有效杀灭 99.999% 消毒液 净含量: 3L
国家泳队的指定选择 蓝月亮 深层洁净护色洗衣液 亮白增艳 净含量: 3kg
新装 无残留 汰渍 全效360°
超市 点击京东首页，逛京东超市享更多优惠 >",0,,,0
3762.jpg,苏宁易购 30th 专注好服务 苏宁全民嘉年华 2020 海飞丝洗发水套装 1件88折 参考到手价: ¥ 98.9 买即送赠品 补充装200ml 优惠装* head&shoulders 海飞丝 去屑洗发露 清爽 去油型 OIL CONTROL 有效控油，特含柠檬精粹 3D头皮净化 雅芝萨 双11 好事花生 11.01-11.12,0,,,0
3763.jpg,"风靡北欧 ins爆款
清爽 发根 吸油纸
长效 控油 更清爽
花漾星球
LOVE beauty AND planet
花漾星球代言人 宋茜",1,洗发水,草,1
3764.jpg,"京东秒杀
放假出游 美翻天
买1赠1 / 前2h加赠好物
京东 秒杀",1,面膜,花,0
3765.jpg,京东闪购章光101防脱育发章光101恒卓养头皮健康管理滋养发根改善毛囊营养输送供给力减少脱发断发激活休止毛囊滋养发根，修复头皮屏障促进新发生长,1,洗发水,头发,0
3766.jpg,"Swisse 唯品会 品牌特卖
补钙护关节 全家有""骨""力
全场低至45元起
*本品不可以替代药品
唯品会 品牌特卖 就是超值
斯维诗® 柠檬酸钙",1,钙片,风景,0
3767.jpg,苏宁易购 818th 超市818燃夏盛典 每满99减30 买即送赠品 补充装200ml 优惠装 head&shoulders 海飞丝 去屑洗发露 丝质柔滑型 SMOOTH & SILKY 锁水配方，盈润柔顺 维他锌 净含量: 200毫升 SFG,1,洗发水,叶子,0
3768.jpg,2月28日 唯品会 春季美妆节 X OSM 欧诗漫 199元抢美白9件 同价11.11 全套淡斑焕亮 活动时间: 2月27日20:00-3月1日10:00 新升级 国家专利 淡斑美白 美淡白斑 修护淡斑(新升级),1,护肤品,珍珠,1
3769.jpg,"京东 不负每一份热爱
京东 她的节 3.1-3.8
京东美妆
5日限时前2小时抢
买1送1
提前加购 >
One leaf 叶子 新鲜奢养面膜
FRESH NOURISHING LUXURIOUS MASK
黑松露 奢润面膜 5片
OLAY WHITE RADIANCE LIGHT PERFECTING ESSENCE
OLAY REGENERIST MICRO-SCULPTING CREAM Net:50g
ESTĒE LAUDER ADVANCED NIGHT REPAIR
仅限部分商品参与",1,护肤品,花朵,1
3770.jpg,京东超市 至省至真 金典 SATINE - 珍有机 破浪去 - 抢 169减30券 京东超市 至省至真 超市 *限部分商品使用 金典 SATINE 3.8 有机纯牛奶 净含量: 250mL 金典 SATINE 源自专属牧场 纯牛奶 净含量: 250mL,1,牛奶,阳光,0
3771.jpg,"4.19 唯品会 品牌特卖 (4月16日-4月26日) x OSM 欧诗漫
上新特价 仅44.5元/支
预防光老化 水润轻薄不黏
活动时间: 4月20日10:00-4月26日10:00
SUNJOY 50+ SPF PA++++ MULTI-HYDRATANT SUNPROOF EMULSION 多重保湿防晒乳 OSM
¥10 红包
到手价¥89
立即领取",0,,,0
3772.jpg,"唯品会 品牌特卖 X Cetaphil 丝塔芙
网红面霜特惠92元
舒缓肌肤 深度保湿
唯品会 品牌特卖 都是好品牌 天天有3折
赠 礼品价值15元",1,护肤品,水,0
3773.jpg,唯品会 品牌特卖 就是超值 改善肌肤暗黄 ¥199 ¥817 商品价格及库存变动 具体以唯品会APP实际情况为准,0,,,0
3774.jpg,京东 多维元素片(21) 好药护健康 大促特惠开启 21金维他® OTC 多维元素片(21) 100片 21金维他 SUPER-VITA 氨基酸 维生素 矿物质 rich Minerals Tablets (21) 广药白云山 100片 请按药品说明书或者在药师指导下购买使用.,1,元素片,植物,1
3775.jpg,GOO.N 大王 王者来袭 特惠直降 全场低至2折起 99 GOO.N Premium 花信风の奢着 56片 特惠大容量 99 GOO.N Premium 天使の奢着 M 6-11kg 66片 79 NEW GOO.N 大王 柔软舒畅 52片 唯品会 品牌特卖 都是好牌子 天天有3折,0,,,1
3776.jpg,小迷糊 京东秒杀 爆款黑膜 买1赠1 小分子玻尿酸 敷出水光肌 送21片 共42片 小水库 小迷糊 多维玻尿酸补水竹炭面膜 京东 小迷糊,1,面膜,卡通人物,1
3777.jpg,品质生活 净享呼吸- 满499减200 除菌率高达99.99% 家用空气净化器 限部分商品可用,1,净化器,山间,0
3778.jpg,京东电器 家电 手机 电脑 数码 Panasonic 松下电器 京瞬品类日 焕新年货节 部分商品低至79元 6期免息 2挡刷牙模式 30秒智能定时提醒,1,牙刷,水,0
3779.jpg,"京东秒杀
恩珍源 红参石榴汁饮品
红参与石榴的密码组合
美丽有养，好气色
京东 秒杀",1,饮品,花,1
3780.jpg,"京东
视. 我的主场 暖购12.12
55英寸超薄全面屏
低至1899元
立即购买>",0,,,1
3781.jpg,品牌闪购美妆大牌闪购专场赠送专柜小样,1,香水,石榴,0
3782.jpg,"京东国际
新品周
— 乐玩新世界 —
爆款直降
加点气氛
尽享每刻",1,汽水,柠檬,0
3783.jpg,唯品会 品牌特卖 就是超值 超级VIP特权月 大牌专享折上折 *仅限指定品牌可享 百雀羚® 科技新草本 改善肌肤暗黄 肤色不均 2.4折 ¥ 199 ¥ 817 已抢68%,1,化妆品,花,0
3784.jpg,"唯品会 品牌特卖 就是超值
TOP 1
25片 尊享装
139
持证美白 一套点亮黯沉肌
御泥坊",0,,,0
3785.jpg,"美赞臣 海外
天赐高能营养
钜惠低价 惊喜尝新
新妈福利 抢先体验",1,奶粉,水滴,0
3786.jpg,"京东超市 至省至真 Dettol 滴露 第二件半价 ·一起做大事""净""享好时光· 京东超市 至省至真 超市 仅限部分商品",1,洗衣液,草地,0
3787.jpg,品牌闪购万宁美妆个护闪购专场爆款每满199减100 Biore MAKEUP REMOVER 碧柔 深层净澈卸妆水 保湿滋润 Cleansing Toner,1,卸妆水,水,0
3788.jpg,京东秒杀 液态活性铁 小巧便携 本品不可替代药品 京东 秒杀,1,护肤品,水果,1
3789.jpg,"京东秒杀
博皓冲牙器5025白
赠送2支喷嘴
秒杀价: ¥168
2020.09.13 14:00开启",0,,,0
3790.jpg,京东家庭号京东超市—至省至真—好奇爆款直降暖冬家庭惠Huggies好奇超薄云柔Huggies好奇御级丝柔Huggies好奇臻选透气Huggies好奇Natural,0,,,1
3791.jpg,品牌闪购Dettol滴露Le Petit Prince®滴露大牌闪购2件85折新升级Dettol滴露多效衣物除菌液Multi-function Laundry Sanitiser深入衣物纤维深层99.99%阳光柠檬持久留香防螨、防霉、去异味净含量Dettol滴露绵密泡沫温和洁净99.9%有效抑菌添加透明质酸ヒアルロン酸花香型Dettol滴露消毒液Le Petit Prince® Property of POMASE – 2020 Licensed through Medialink,1,消毒液,花,0
3792.jpg,"京东 超级品牌日
蒙牛
抢199减198神券
12.22 蒙牛京东超级品牌日
早餐 红枣牛奶
早餐 燕麦牛奶
早餐 核桃牛奶
京东
蒙牛",1,牛奶,小麦,1
3793.jpg,"京东秒杀
BRAUN 博朗
剃须从未如此轻松
博朗小猎豹5系
499元到手价
京东 秒杀",1,剃须刀,水,0
3794.jpg,原生竹浆卷纸9.9元发28卷买1送1下载抢购具体价格以实际APP为准,1,纸,竹叶,0
3795.jpg,"滋源® 无硅油头皮护理
对抗油痒屑 摆脱雪花头
抢! 拍下立减20元
see young
滋源®
无硅油头皮护理
茶籽控油去屑
洗头水
无硅油
油性头皮适用
净含量: 400ml
唯品会 | 品牌特卖 就是超值",1,洗发水,花朵,1
3796.jpg,"WONDERLAB
营养保健
哎呦还不错联盟
2件7.5折
— WONDERLAB 纤维粉 —",1,纤维粉,蔬菜,0
3797.jpg,佰草集新年焕新颜实力美白全身可用低至195元起>新七白美白嫩肤面膜,1,护肤品,花,0
3798.jpg,"Friso 美素佳儿
美素佳儿致力于帮助宝宝
不上火 不便秘
荷兰 原装进口
锁留高达
90%天然营养小分子¹
新客立减20元
Friso 美素佳儿
幼儿配方奶粉
(12-36月龄, 3段)
净含量: 900克
注册号: 国食注字YP20175005
Friso 美素佳儿
儿童配方奶粉(调制乳粉)
(36-72月龄, 4段)
荷兰原装进口
适用于36-72个月儿童
唯品会 品牌特卖 就是超值
¹ 小分子特指蛋白质中未被同化的氨基酸，以保留蛋白质天然营养价值
² 数据由波士顿咨询公司调研上万家庭得出",1,奶粉,分子,1
3799.jpg,秋日“价”到水润不停全场低至3折起品牌特卖水活霜买1享“5”,1,护肤品,风景,1
3800.jpg,"苏宁易购
Pampers.
帮宝适 清新帮
帮宝舒适
超越亲肤
清新帮低至69元/包
活动时间: 4月9日-4月14日
泡泡呼吸 畅享小空气垫感
丝柔空气感
L 46+
XL 38+
XXL 28+",1,纸尿裤,气泡,1
